split,image_path,label_path
train,dataset\train\images\1_16-xcx_mp4-153_jpg.rf.96a6f571355016cb2a167773475dd177.jpg,dataset\train\labels\1_16-xcx_mp4-153_jpg.rf.96a6f571355016cb2a167773475dd177.txt
train,dataset\train\images\1_16-xcx_mp4-156_jpg.rf.263a571f0fbc3d8612ef30170cc893ce.jpg,dataset\train\labels\1_16-xcx_mp4-156_jpg.rf.263a571f0fbc3d8612ef30170cc893ce.txt
train,dataset\train\images\1_16-xcx_mp4-157_jpg.rf.b2dcce44f29bfca1b57e8a9e990ca40c.jpg,dataset\train\labels\1_16-xcx_mp4-157_jpg.rf.b2dcce44f29bfca1b57e8a9e990ca40c.txt
train,dataset\train\images\1_16-xcx_mp4-158_jpg.rf.1b04474aa30c222bdaaa6bcb880434a1.jpg,dataset\train\labels\1_16-xcx_mp4-158_jpg.rf.1b04474aa30c222bdaaa6bcb880434a1.txt
train,dataset\train\images\1_16-xcx_mp4-166_jpg.rf.4636f1201f750f0081709440c3fb93c3.jpg,dataset\train\labels\1_16-xcx_mp4-166_jpg.rf.4636f1201f750f0081709440c3fb93c3.txt
train,dataset\train\images\1_16-xcx_mp4-167_jpg.rf.4ee0a9f252af0723fc570f25898e8346.jpg,dataset\train\labels\1_16-xcx_mp4-167_jpg.rf.4ee0a9f252af0723fc570f25898e8346.txt
train,dataset\train\images\1_16-xcx_mp4-168_jpg.rf.1f6c164855f170945891a7a94f41a81c.jpg,dataset\train\labels\1_16-xcx_mp4-168_jpg.rf.1f6c164855f170945891a7a94f41a81c.txt
train,dataset\train\images\1_16-xcx_mp4-169_jpg.rf.7945d50d4331c92b14a4f75922c5f39b.jpg,dataset\train\labels\1_16-xcx_mp4-169_jpg.rf.7945d50d4331c92b14a4f75922c5f39b.txt
train,dataset\train\images\1_16-xcx_mp4-172_jpg.rf.eeb7582a59196db0912215fedd522810.jpg,dataset\train\labels\1_16-xcx_mp4-172_jpg.rf.eeb7582a59196db0912215fedd522810.txt
train,dataset\train\images\1_16-xcx_mp4-173_jpg.rf.7c5cdd38d129ac6c3b00cfc5c041ce03.jpg,dataset\train\labels\1_16-xcx_mp4-173_jpg.rf.7c5cdd38d129ac6c3b00cfc5c041ce03.txt
train,dataset\train\images\1_16-xcx_mp4-174_jpg.rf.19bc087e3fb2cb1b54d5e4c9c8fccc34.jpg,dataset\train\labels\1_16-xcx_mp4-174_jpg.rf.19bc087e3fb2cb1b54d5e4c9c8fccc34.txt
train,dataset\train\images\1_16-xcx_mp4-176_jpg.rf.5b73f4053c8fa9d41b027ffda4c52bc1.jpg,dataset\train\labels\1_16-xcx_mp4-176_jpg.rf.5b73f4053c8fa9d41b027ffda4c52bc1.txt
train,dataset\train\images\1_16-xcx_mp4-177_jpg.rf.fbed7181aa571b50ef919b1c2d1596f9.jpg,dataset\train\labels\1_16-xcx_mp4-177_jpg.rf.fbed7181aa571b50ef919b1c2d1596f9.txt
train,dataset\train\images\1_16-xcx_mp4-179_jpg.rf.237a9b9e331ff298306261d54b4131a1.jpg,dataset\train\labels\1_16-xcx_mp4-179_jpg.rf.237a9b9e331ff298306261d54b4131a1.txt
train,dataset\train\images\1_16-xcx_mp4-197_jpg.rf.da06c48985e1b6d83e1dca366687524c.jpg,dataset\train\labels\1_16-xcx_mp4-197_jpg.rf.da06c48985e1b6d83e1dca366687524c.txt
train,dataset\train\images\1_16-xcx_mp4-198_jpg.rf.f62378fb103eb4b60fd8ab9242bf77f2.jpg,dataset\train\labels\1_16-xcx_mp4-198_jpg.rf.f62378fb103eb4b60fd8ab9242bf77f2.txt
train,dataset\train\images\1_16-xcx_mp4-1_jpg.rf.414c5a2a1c21b830de8783fd2911fff4.jpg,dataset\train\labels\1_16-xcx_mp4-1_jpg.rf.414c5a2a1c21b830de8783fd2911fff4.txt
train,dataset\train\images\1_16-xcx_mp4-201_jpg.rf.641cce4fc957eef4e6947ac1030d8628.jpg,dataset\train\labels\1_16-xcx_mp4-201_jpg.rf.641cce4fc957eef4e6947ac1030d8628.txt
train,dataset\train\images\1_16-xcx_mp4-202_jpg.rf.d4060b80e7d15703c16ff06946387dce.jpg,dataset\train\labels\1_16-xcx_mp4-202_jpg.rf.d4060b80e7d15703c16ff06946387dce.txt
train,dataset\train\images\1_16-xcx_mp4-203_jpg.rf.596c0b61812659c45d7e035f04ba303d.jpg,dataset\train\labels\1_16-xcx_mp4-203_jpg.rf.596c0b61812659c45d7e035f04ba303d.txt
train,dataset\train\images\1_16-xcx_mp4-204_jpg.rf.8ec75554f26e0cad7cc56e6b0a3d1f13.jpg,dataset\train\labels\1_16-xcx_mp4-204_jpg.rf.8ec75554f26e0cad7cc56e6b0a3d1f13.txt
train,dataset\train\images\1_16-xcx_mp4-212_jpg.rf.73e39d5eff5589684d2105ad67ca6ddb.jpg,dataset\train\labels\1_16-xcx_mp4-212_jpg.rf.73e39d5eff5589684d2105ad67ca6ddb.txt
train,dataset\train\images\1_16-xcx_mp4-226_jpg.rf.80f8f342e985c2997adea914974756cb.jpg,dataset\train\labels\1_16-xcx_mp4-226_jpg.rf.80f8f342e985c2997adea914974756cb.txt
train,dataset\train\images\1_16-xcx_mp4-227_jpg.rf.7f009b5181c023ce1cda8a1459a7fa31.jpg,dataset\train\labels\1_16-xcx_mp4-227_jpg.rf.7f009b5181c023ce1cda8a1459a7fa31.txt
train,dataset\train\images\1_16-xcx_mp4-229_jpg.rf.b16b712c3be7f0e09cacabba8627bde1.jpg,dataset\train\labels\1_16-xcx_mp4-229_jpg.rf.b16b712c3be7f0e09cacabba8627bde1.txt
train,dataset\train\images\1_16-xcx_mp4-22_jpg.rf.9a8613b3f5933a0eddb8b0c53e581c3a.jpg,dataset\train\labels\1_16-xcx_mp4-22_jpg.rf.9a8613b3f5933a0eddb8b0c53e581c3a.txt
train,dataset\train\images\1_16-xcx_mp4-232_jpg.rf.9cabdd71f8413138d88c7232eab3fd3e.jpg,dataset\train\labels\1_16-xcx_mp4-232_jpg.rf.9cabdd71f8413138d88c7232eab3fd3e.txt
train,dataset\train\images\1_16-xcx_mp4-234_jpg.rf.fdecfc01d5fb87f682e6922864209f3d.jpg,dataset\train\labels\1_16-xcx_mp4-234_jpg.rf.fdecfc01d5fb87f682e6922864209f3d.txt
train,dataset\train\images\1_16-xcx_mp4-237_jpg.rf.105d375da8bdec4469f677b19665f985.jpg,dataset\train\labels\1_16-xcx_mp4-237_jpg.rf.105d375da8bdec4469f677b19665f985.txt
train,dataset\train\images\1_16-xcx_mp4-238_jpg.rf.5eea1f82c66e81799bbe425d0bb7bf91.jpg,dataset\train\labels\1_16-xcx_mp4-238_jpg.rf.5eea1f82c66e81799bbe425d0bb7bf91.txt
train,dataset\train\images\1_16-xcx_mp4-240_jpg.rf.0e8f393736e116052b32a39367ff0153.jpg,dataset\train\labels\1_16-xcx_mp4-240_jpg.rf.0e8f393736e116052b32a39367ff0153.txt
train,dataset\train\images\1_16-xcx_mp4-241_jpg.rf.97cae9952db755df2118ddd0492576c5.jpg,dataset\train\labels\1_16-xcx_mp4-241_jpg.rf.97cae9952db755df2118ddd0492576c5.txt
train,dataset\train\images\1_16-xcx_mp4-243_jpg.rf.c6c35732f95d73cf69bfb5b69100fb1c.jpg,dataset\train\labels\1_16-xcx_mp4-243_jpg.rf.c6c35732f95d73cf69bfb5b69100fb1c.txt
train,dataset\train\images\1_16-xcx_mp4-244_jpg.rf.5d77b7456bb1c74d95e206fbd851c2b0.jpg,dataset\train\labels\1_16-xcx_mp4-244_jpg.rf.5d77b7456bb1c74d95e206fbd851c2b0.txt
train,dataset\train\images\1_16-xcx_mp4-246_jpg.rf.3516245d2f2d6e303c41a21bf1ebe5e9.jpg,dataset\train\labels\1_16-xcx_mp4-246_jpg.rf.3516245d2f2d6e303c41a21bf1ebe5e9.txt
train,dataset\train\images\1_16-xcx_mp4-247_jpg.rf.3bea91f71b0dd9c63588b8deeeaf63b4.jpg,dataset\train\labels\1_16-xcx_mp4-247_jpg.rf.3bea91f71b0dd9c63588b8deeeaf63b4.txt
train,dataset\train\images\1_16-xcx_mp4-248_jpg.rf.6d03c949e3c08b61c19f29a2dc2a3bf0.jpg,dataset\train\labels\1_16-xcx_mp4-248_jpg.rf.6d03c949e3c08b61c19f29a2dc2a3bf0.txt
train,dataset\train\images\1_16-xcx_mp4-251_jpg.rf.8f395d79a73ad823ec64011759ae3d05.jpg,dataset\train\labels\1_16-xcx_mp4-251_jpg.rf.8f395d79a73ad823ec64011759ae3d05.txt
train,dataset\train\images\1_16-xcx_mp4-252_jpg.rf.dc739faba1eebd0cf8a4ac3f23304dc7.jpg,dataset\train\labels\1_16-xcx_mp4-252_jpg.rf.dc739faba1eebd0cf8a4ac3f23304dc7.txt
train,dataset\train\images\1_16-xcx_mp4-253_jpg.rf.2dbb8b1bc4216b4c33b1cc6b563aec40.jpg,dataset\train\labels\1_16-xcx_mp4-253_jpg.rf.2dbb8b1bc4216b4c33b1cc6b563aec40.txt
train,dataset\train\images\1_16-xcx_mp4-257_jpg.rf.bd123708977ff2406350ec1787f4300a.jpg,dataset\train\labels\1_16-xcx_mp4-257_jpg.rf.bd123708977ff2406350ec1787f4300a.txt
train,dataset\train\images\1_16-xcx_mp4-258_jpg.rf.faae892beb0538e2e6db98f8b2f41b90.jpg,dataset\train\labels\1_16-xcx_mp4-258_jpg.rf.faae892beb0538e2e6db98f8b2f41b90.txt
train,dataset\train\images\1_16-xcx_mp4-259_jpg.rf.92c0adc54234d345a264488e472a238a.jpg,dataset\train\labels\1_16-xcx_mp4-259_jpg.rf.92c0adc54234d345a264488e472a238a.txt
train,dataset\train\images\1_16-xcx_mp4-261_jpg.rf.f606d8875159fb351b7ad258b9f355b7.jpg,dataset\train\labels\1_16-xcx_mp4-261_jpg.rf.f606d8875159fb351b7ad258b9f355b7.txt
train,dataset\train\images\1_16-xcx_mp4-262_jpg.rf.4b3d4252ac3de4d97f0c8a593a737129.jpg,dataset\train\labels\1_16-xcx_mp4-262_jpg.rf.4b3d4252ac3de4d97f0c8a593a737129.txt
train,dataset\train\images\1_16-xcx_mp4-263_jpg.rf.f5d1ee485687da067c6779773b49847c.jpg,dataset\train\labels\1_16-xcx_mp4-263_jpg.rf.f5d1ee485687da067c6779773b49847c.txt
train,dataset\train\images\1_16-xcx_mp4-264_jpg.rf.7ce5a003aa294a94003a2fb181a7be43.jpg,dataset\train\labels\1_16-xcx_mp4-264_jpg.rf.7ce5a003aa294a94003a2fb181a7be43.txt
train,dataset\train\images\1_16-xcx_mp4-267_jpg.rf.d407e707d2700fd7f0cfd4c516794633.jpg,dataset\train\labels\1_16-xcx_mp4-267_jpg.rf.d407e707d2700fd7f0cfd4c516794633.txt
train,dataset\train\images\1_16-xcx_mp4-268_jpg.rf.6e550aefa628e49b71bd7acdcbfe4812.jpg,dataset\train\labels\1_16-xcx_mp4-268_jpg.rf.6e550aefa628e49b71bd7acdcbfe4812.txt
train,dataset\train\images\1_16-xcx_mp4-269_jpg.rf.3a0a498c33ab8289a5a94f6b2295b9a4.jpg,dataset\train\labels\1_16-xcx_mp4-269_jpg.rf.3a0a498c33ab8289a5a94f6b2295b9a4.txt
train,dataset\train\images\1_16-xcx_mp4-26_jpg.rf.67417456286c43aabdf52f7afe617c3f.jpg,dataset\train\labels\1_16-xcx_mp4-26_jpg.rf.67417456286c43aabdf52f7afe617c3f.txt
train,dataset\train\images\1_16-xcx_mp4-271_jpg.rf.7b9843f661782d4145eafc972c69bab9.jpg,dataset\train\labels\1_16-xcx_mp4-271_jpg.rf.7b9843f661782d4145eafc972c69bab9.txt
train,dataset\train\images\1_16-xcx_mp4-273_jpg.rf.438cad2715155c9459cd988ebed373dc.jpg,dataset\train\labels\1_16-xcx_mp4-273_jpg.rf.438cad2715155c9459cd988ebed373dc.txt
train,dataset\train\images\1_16-xcx_mp4-274_jpg.rf.174a6d654f345f12cadaff400580c4e8.jpg,dataset\train\labels\1_16-xcx_mp4-274_jpg.rf.174a6d654f345f12cadaff400580c4e8.txt
train,dataset\train\images\1_16-xcx_mp4-277_jpg.rf.8e5e463f307b8f451a3d9e54f96942f1.jpg,dataset\train\labels\1_16-xcx_mp4-277_jpg.rf.8e5e463f307b8f451a3d9e54f96942f1.txt
train,dataset\train\images\1_16-xcx_mp4-27_jpg.rf.7d0a701ed368759519f622b1cd925aa8.jpg,dataset\train\labels\1_16-xcx_mp4-27_jpg.rf.7d0a701ed368759519f622b1cd925aa8.txt
train,dataset\train\images\1_16-xcx_mp4-281_jpg.rf.fccdd5b27f29e46f725d136836143c39.jpg,dataset\train\labels\1_16-xcx_mp4-281_jpg.rf.fccdd5b27f29e46f725d136836143c39.txt
train,dataset\train\images\1_16-xcx_mp4-282_jpg.rf.fe30c19b4e3a3b464ae3507da7196ec8.jpg,dataset\train\labels\1_16-xcx_mp4-282_jpg.rf.fe30c19b4e3a3b464ae3507da7196ec8.txt
train,dataset\train\images\1_16-xcx_mp4-283_jpg.rf.78d124255181173089560e120d0d2b41.jpg,dataset\train\labels\1_16-xcx_mp4-283_jpg.rf.78d124255181173089560e120d0d2b41.txt
train,dataset\train\images\1_16-xcx_mp4-286_jpg.rf.c5c8383f08fac75b5ff048faf8963af0.jpg,dataset\train\labels\1_16-xcx_mp4-286_jpg.rf.c5c8383f08fac75b5ff048faf8963af0.txt
train,dataset\train\images\1_16-xcx_mp4-288_jpg.rf.75da3ec684dd30a81e3602feab2d3f73.jpg,dataset\train\labels\1_16-xcx_mp4-288_jpg.rf.75da3ec684dd30a81e3602feab2d3f73.txt
train,dataset\train\images\1_16-xcx_mp4-292_jpg.rf.d028ffb65d7069bc701e725794ddf502.jpg,dataset\train\labels\1_16-xcx_mp4-292_jpg.rf.d028ffb65d7069bc701e725794ddf502.txt
train,dataset\train\images\1_16-xcx_mp4-297_jpg.rf.a1e0905a94becebaf51364b472a24154.jpg,dataset\train\labels\1_16-xcx_mp4-297_jpg.rf.a1e0905a94becebaf51364b472a24154.txt
train,dataset\train\images\1_16-xcx_mp4-299_jpg.rf.83bb91e5063bbd9a3112ec3c4625aef2.jpg,dataset\train\labels\1_16-xcx_mp4-299_jpg.rf.83bb91e5063bbd9a3112ec3c4625aef2.txt
train,dataset\train\images\1_16-xcx_mp4-29_jpg.rf.c6ed09115e528ddb05e8c648a2f0754c.jpg,dataset\train\labels\1_16-xcx_mp4-29_jpg.rf.c6ed09115e528ddb05e8c648a2f0754c.txt
train,dataset\train\images\1_16-xcx_mp4-2_jpg.rf.d1c71a9e9f18e733ce3ae8486fd8ec40.jpg,dataset\train\labels\1_16-xcx_mp4-2_jpg.rf.d1c71a9e9f18e733ce3ae8486fd8ec40.txt
train,dataset\train\images\1_16-xcx_mp4-302_jpg.rf.19ca5147e330587c417ea9938d39bf30.jpg,dataset\train\labels\1_16-xcx_mp4-302_jpg.rf.19ca5147e330587c417ea9938d39bf30.txt
train,dataset\train\images\1_16-xcx_mp4-304_jpg.rf.3bf65127f3dc1a1d15b43410ea1af242.jpg,dataset\train\labels\1_16-xcx_mp4-304_jpg.rf.3bf65127f3dc1a1d15b43410ea1af242.txt
train,dataset\train\images\1_16-xcx_mp4-307_jpg.rf.a83b57ec13edf0876627ed4c202f4d47.jpg,dataset\train\labels\1_16-xcx_mp4-307_jpg.rf.a83b57ec13edf0876627ed4c202f4d47.txt
train,dataset\train\images\1_16-xcx_mp4-308_jpg.rf.8b141fcb3612e9dffbee60240040b1ec.jpg,dataset\train\labels\1_16-xcx_mp4-308_jpg.rf.8b141fcb3612e9dffbee60240040b1ec.txt
train,dataset\train\images\1_16-xcx_mp4-311_jpg.rf.9fd96d85175786840337277b313d961f.jpg,dataset\train\labels\1_16-xcx_mp4-311_jpg.rf.9fd96d85175786840337277b313d961f.txt
train,dataset\train\images\1_16-xcx_mp4-312_jpg.rf.71496d5df18d384e3f995967e6e27e36.jpg,dataset\train\labels\1_16-xcx_mp4-312_jpg.rf.71496d5df18d384e3f995967e6e27e36.txt
train,dataset\train\images\1_16-xcx_mp4-313_jpg.rf.cf1aa0c196a9fdc33b0cf0843166d70d.jpg,dataset\train\labels\1_16-xcx_mp4-313_jpg.rf.cf1aa0c196a9fdc33b0cf0843166d70d.txt
train,dataset\train\images\1_16-xcx_mp4-314_jpg.rf.b73c2178f3397218544eee371d1d0d2e.jpg,dataset\train\labels\1_16-xcx_mp4-314_jpg.rf.b73c2178f3397218544eee371d1d0d2e.txt
train,dataset\train\images\1_16-xcx_mp4-316_jpg.rf.71a19baa82f76f0762f4a57077f0ec3c.jpg,dataset\train\labels\1_16-xcx_mp4-316_jpg.rf.71a19baa82f76f0762f4a57077f0ec3c.txt
train,dataset\train\images\1_16-xcx_mp4-317_jpg.rf.048a28d921e33e5f2fbdc3d90ff15df3.jpg,dataset\train\labels\1_16-xcx_mp4-317_jpg.rf.048a28d921e33e5f2fbdc3d90ff15df3.txt
train,dataset\train\images\1_16-xcx_mp4-318_jpg.rf.51644450c385291907e3dc336c125195.jpg,dataset\train\labels\1_16-xcx_mp4-318_jpg.rf.51644450c385291907e3dc336c125195.txt
train,dataset\train\images\1_16-xcx_mp4-31_jpg.rf.4b5b7ccd279729e4cfd317bd65e54f09.jpg,dataset\train\labels\1_16-xcx_mp4-31_jpg.rf.4b5b7ccd279729e4cfd317bd65e54f09.txt
train,dataset\train\images\1_16-xcx_mp4-321_jpg.rf.41606247b0bde68dd4a366b0ede365ba.jpg,dataset\train\labels\1_16-xcx_mp4-321_jpg.rf.41606247b0bde68dd4a366b0ede365ba.txt
train,dataset\train\images\1_16-xcx_mp4-322_jpg.rf.240e487e87986d358577b2a83feb618a.jpg,dataset\train\labels\1_16-xcx_mp4-322_jpg.rf.240e487e87986d358577b2a83feb618a.txt
train,dataset\train\images\1_16-xcx_mp4-323_jpg.rf.e313399e492eca3f71442ab1580a3de3.jpg,dataset\train\labels\1_16-xcx_mp4-323_jpg.rf.e313399e492eca3f71442ab1580a3de3.txt
train,dataset\train\images\1_16-xcx_mp4-324_jpg.rf.521e11cddf5b5929ce648ce8d9396a52.jpg,dataset\train\labels\1_16-xcx_mp4-324_jpg.rf.521e11cddf5b5929ce648ce8d9396a52.txt
train,dataset\train\images\1_16-xcx_mp4-326_jpg.rf.c882d49e0ee784f2204ebfcf7c2b846d.jpg,dataset\train\labels\1_16-xcx_mp4-326_jpg.rf.c882d49e0ee784f2204ebfcf7c2b846d.txt
train,dataset\train\images\1_16-xcx_mp4-327_jpg.rf.71d49cb03eafc9a14e4f03f34beb05a8.jpg,dataset\train\labels\1_16-xcx_mp4-327_jpg.rf.71d49cb03eafc9a14e4f03f34beb05a8.txt
train,dataset\train\images\1_16-xcx_mp4-328_jpg.rf.cb5cf974b51fccf843298b0485451ed0.jpg,dataset\train\labels\1_16-xcx_mp4-328_jpg.rf.cb5cf974b51fccf843298b0485451ed0.txt
train,dataset\train\images\1_16-xcx_mp4-330_jpg.rf.89de75134ce88f0c86c8368e22a7bc1c.jpg,dataset\train\labels\1_16-xcx_mp4-330_jpg.rf.89de75134ce88f0c86c8368e22a7bc1c.txt
train,dataset\train\images\1_16-xcx_mp4-331_jpg.rf.22e19bc3e908c4b7c46744161fd83fb6.jpg,dataset\train\labels\1_16-xcx_mp4-331_jpg.rf.22e19bc3e908c4b7c46744161fd83fb6.txt
train,dataset\train\images\1_16-xcx_mp4-333_jpg.rf.f16df99c75c5426b222da6f0b59c19dd.jpg,dataset\train\labels\1_16-xcx_mp4-333_jpg.rf.f16df99c75c5426b222da6f0b59c19dd.txt
train,dataset\train\images\1_16-xcx_mp4-336_jpg.rf.e1f47558e2ec7becb0dd59cf230a6f57.jpg,dataset\train\labels\1_16-xcx_mp4-336_jpg.rf.e1f47558e2ec7becb0dd59cf230a6f57.txt
train,dataset\train\images\1_16-xcx_mp4-337_jpg.rf.c4c5acbe051e81c678c7372c3a540ad6.jpg,dataset\train\labels\1_16-xcx_mp4-337_jpg.rf.c4c5acbe051e81c678c7372c3a540ad6.txt
train,dataset\train\images\1_16-xcx_mp4-338_jpg.rf.51bea7cc885d5cb7770213467f214e25.jpg,dataset\train\labels\1_16-xcx_mp4-338_jpg.rf.51bea7cc885d5cb7770213467f214e25.txt
train,dataset\train\images\1_16-xcx_mp4-33_jpg.rf.c26c97ca9c769ad7050a258b761f1a7a.jpg,dataset\train\labels\1_16-xcx_mp4-33_jpg.rf.c26c97ca9c769ad7050a258b761f1a7a.txt
train,dataset\train\images\1_16-xcx_mp4-341_jpg.rf.ef2062f7a66c95c0bfed33ceaa2792c5.jpg,dataset\train\labels\1_16-xcx_mp4-341_jpg.rf.ef2062f7a66c95c0bfed33ceaa2792c5.txt
train,dataset\train\images\1_16-xcx_mp4-342_jpg.rf.f85537deb66aee90cd87d6f07fe7e549.jpg,dataset\train\labels\1_16-xcx_mp4-342_jpg.rf.f85537deb66aee90cd87d6f07fe7e549.txt
train,dataset\train\images\1_16-xcx_mp4-344_jpg.rf.e40480d36c40bbab05f54cfc94989c8a.jpg,dataset\train\labels\1_16-xcx_mp4-344_jpg.rf.e40480d36c40bbab05f54cfc94989c8a.txt
train,dataset\train\images\1_16-xcx_mp4-346_jpg.rf.fac86cbd4f3d78cf8ac7a3ae1d96a1e0.jpg,dataset\train\labels\1_16-xcx_mp4-346_jpg.rf.fac86cbd4f3d78cf8ac7a3ae1d96a1e0.txt
train,dataset\train\images\1_16-xcx_mp4-347_jpg.rf.51ac8903765e18d38853b268842f35da.jpg,dataset\train\labels\1_16-xcx_mp4-347_jpg.rf.51ac8903765e18d38853b268842f35da.txt
train,dataset\train\images\1_16-xcx_mp4-348_jpg.rf.b6dbfab30c08cab1ebe9f67f4e8da57b.jpg,dataset\train\labels\1_16-xcx_mp4-348_jpg.rf.b6dbfab30c08cab1ebe9f67f4e8da57b.txt
train,dataset\train\images\1_16-xcx_mp4-349_jpg.rf.d08e6feda3ae5c3fd47073944341ef57.jpg,dataset\train\labels\1_16-xcx_mp4-349_jpg.rf.d08e6feda3ae5c3fd47073944341ef57.txt
train,dataset\train\images\1_16-xcx_mp4-34_jpg.rf.bfe9fe3876b0a999810d4a65077a3f88.jpg,dataset\train\labels\1_16-xcx_mp4-34_jpg.rf.bfe9fe3876b0a999810d4a65077a3f88.txt
train,dataset\train\images\1_16-xcx_mp4-352_jpg.rf.224aaf04c5a9ea572d68f0b7c0e152c3.jpg,dataset\train\labels\1_16-xcx_mp4-352_jpg.rf.224aaf04c5a9ea572d68f0b7c0e152c3.txt
train,dataset\train\images\1_16-xcx_mp4-354_jpg.rf.4151bab4071f7ddd077a1d394da9cb55.jpg,dataset\train\labels\1_16-xcx_mp4-354_jpg.rf.4151bab4071f7ddd077a1d394da9cb55.txt
train,dataset\train\images\1_16-xcx_mp4-356_jpg.rf.88f20e497f4647e8c60d6d759eef6046.jpg,dataset\train\labels\1_16-xcx_mp4-356_jpg.rf.88f20e497f4647e8c60d6d759eef6046.txt
train,dataset\train\images\1_16-xcx_mp4-357_jpg.rf.72f778b16992548967a4788e78bf4fe4.jpg,dataset\train\labels\1_16-xcx_mp4-357_jpg.rf.72f778b16992548967a4788e78bf4fe4.txt
train,dataset\train\images\1_16-xcx_mp4-358_jpg.rf.431296fe42d584b71638b6e0d6497af1.jpg,dataset\train\labels\1_16-xcx_mp4-358_jpg.rf.431296fe42d584b71638b6e0d6497af1.txt
train,dataset\train\images\1_16-xcx_mp4-359_jpg.rf.e9fa4dc3db15b7ba86b5ee090aa6fa7c.jpg,dataset\train\labels\1_16-xcx_mp4-359_jpg.rf.e9fa4dc3db15b7ba86b5ee090aa6fa7c.txt
train,dataset\train\images\1_16-xcx_mp4-363_jpg.rf.1c73cce578b264484f66ded6d3cc4d0d.jpg,dataset\train\labels\1_16-xcx_mp4-363_jpg.rf.1c73cce578b264484f66ded6d3cc4d0d.txt
train,dataset\train\images\1_16-xcx_mp4-364_jpg.rf.f35b6d23b0c0b71219f6f4ab46eaef44.jpg,dataset\train\labels\1_16-xcx_mp4-364_jpg.rf.f35b6d23b0c0b71219f6f4ab46eaef44.txt
train,dataset\train\images\1_16-xcx_mp4-365_jpg.rf.149304a0c11b95113f238b04f6e477b3.jpg,dataset\train\labels\1_16-xcx_mp4-365_jpg.rf.149304a0c11b95113f238b04f6e477b3.txt
train,dataset\train\images\1_16-xcx_mp4-366_jpg.rf.ffc8acf545544e2de9329f6528adc30c.jpg,dataset\train\labels\1_16-xcx_mp4-366_jpg.rf.ffc8acf545544e2de9329f6528adc30c.txt
train,dataset\train\images\1_16-xcx_mp4-367_jpg.rf.d27f1ab2242dc1f73cf52b5d6920b23c.jpg,dataset\train\labels\1_16-xcx_mp4-367_jpg.rf.d27f1ab2242dc1f73cf52b5d6920b23c.txt
train,dataset\train\images\1_16-xcx_mp4-368_jpg.rf.43b361ce6d90115b6b288adfc25955b3.jpg,dataset\train\labels\1_16-xcx_mp4-368_jpg.rf.43b361ce6d90115b6b288adfc25955b3.txt
train,dataset\train\images\1_16-xcx_mp4-36_jpg.rf.9cee674986932b684fae2057bb37ba08.jpg,dataset\train\labels\1_16-xcx_mp4-36_jpg.rf.9cee674986932b684fae2057bb37ba08.txt
train,dataset\train\images\1_16-xcx_mp4-371_jpg.rf.80e7ebb22112102acf8a9a69af80dea2.jpg,dataset\train\labels\1_16-xcx_mp4-371_jpg.rf.80e7ebb22112102acf8a9a69af80dea2.txt
train,dataset\train\images\1_16-xcx_mp4-373_jpg.rf.1e725fc7c3208fe494125c4972f1d185.jpg,dataset\train\labels\1_16-xcx_mp4-373_jpg.rf.1e725fc7c3208fe494125c4972f1d185.txt
train,dataset\train\images\1_16-xcx_mp4-374_jpg.rf.1a50d85dc60e7b076041112908a1565c.jpg,dataset\train\labels\1_16-xcx_mp4-374_jpg.rf.1a50d85dc60e7b076041112908a1565c.txt
train,dataset\train\images\1_16-xcx_mp4-376_jpg.rf.da803362b7fa556857ec7e9611ed5d3c.jpg,dataset\train\labels\1_16-xcx_mp4-376_jpg.rf.da803362b7fa556857ec7e9611ed5d3c.txt
train,dataset\train\images\1_16-xcx_mp4-377_jpg.rf.fad62ce34b73bd519d8d425bdfa1f712.jpg,dataset\train\labels\1_16-xcx_mp4-377_jpg.rf.fad62ce34b73bd519d8d425bdfa1f712.txt
train,dataset\train\images\1_16-xcx_mp4-379_jpg.rf.3ca18633ec10b0df07a42bdb1f531c37.jpg,dataset\train\labels\1_16-xcx_mp4-379_jpg.rf.3ca18633ec10b0df07a42bdb1f531c37.txt
train,dataset\train\images\1_16-xcx_mp4-37_jpg.rf.8787b935d1dc0be2e598a2997692e17f.jpg,dataset\train\labels\1_16-xcx_mp4-37_jpg.rf.8787b935d1dc0be2e598a2997692e17f.txt
train,dataset\train\images\1_16-xcx_mp4-381_jpg.rf.caf9650826ac3403b656c3f1092cf308.jpg,dataset\train\labels\1_16-xcx_mp4-381_jpg.rf.caf9650826ac3403b656c3f1092cf308.txt
train,dataset\train\images\1_16-xcx_mp4-382_jpg.rf.a7c25492cd222d2422542d540bdfdc48.jpg,dataset\train\labels\1_16-xcx_mp4-382_jpg.rf.a7c25492cd222d2422542d540bdfdc48.txt
train,dataset\train\images\1_16-xcx_mp4-383_jpg.rf.3aa1c656daacf9c49f35c7f96eccb1e3.jpg,dataset\train\labels\1_16-xcx_mp4-383_jpg.rf.3aa1c656daacf9c49f35c7f96eccb1e3.txt
train,dataset\train\images\1_16-xcx_mp4-384_jpg.rf.18b2462aecca652a939e7d2fca1d551f.jpg,dataset\train\labels\1_16-xcx_mp4-384_jpg.rf.18b2462aecca652a939e7d2fca1d551f.txt
